"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-93.75","48.52","DEVLIN","6022010","1989-07-07","1989","07","07","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-07-08","1989","07","08","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-07-09","1989","07","09","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-07-10","1989","07","10","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-07-11","1989","07","11","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-07-12","1989","07","12","","","","","","","","","","","","12.0","","0.0","","12.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-07-13","1989","07","13","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-07-14","1989","07","14","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-07-15","1989","07","15","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-07-16","1989","07","16","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-07-17","1989","07","17","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-07-18","1989","07","18","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-07-19","1989","07","19","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-07-20","1989","07","20","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-07-21","1989","07","21","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-07-22","1989","07","22","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-07-23","1989","07","23","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-07-24","1989","07","24","","","","","","","","","","","","4.8","","0.0","","4.8","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-07-25","1989","07","25","","","","","","","","","","","","0.0","T","0.0","","0.0","T","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-07-26","1989","07","26","","","","","","","","","","","","0.0","T","0.0","","0.0","T","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-07-27","1989","07","27","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-07-28","1989","07","28","","","","","","","","","","","","2.0","","0.0","","2.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-07-29","1989","07","29","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-07-30","1989","07","30","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-07-31","1989","07","31","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-08-01","1989","08","01","","","","","","","","","","","","2.2","","0.0","","2.2","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-08-02","1989","08","02","","","","","","","","","","","","28.4","","0.0","","28.4","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-08-03","1989","08","03","","","","","","","","","","","","3.8","","0.0","","3.8","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-08-04","1989","08","04","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-08-05","1989","08","05","","","","","","","","","","","","5.8","","0.0","","5.8","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-08-06","1989","08","06","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-08-07","1989","08","07","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-08-08","1989","08","08","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-08-09","1989","08","09","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-08-10","1989","08","10","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-08-11","1989","08","11","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-08-12","1989","08","12","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-08-13","1989","08","13","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-08-14","1989","08","14","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-08-15","1989","08","15","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-08-16","1989","08","16","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-08-17","1989","08","17","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-08-18","1989","08","18","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-08-19","1989","08","19","","","","","","","","","","","","4.4","","0.0","","4.4","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-08-20","1989","08","20","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-08-21","1989","08","21","","","","","","","","","","","","2.0","","0.0","","2.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-08-22","1989","08","22","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-08-23","1989","08","23","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-08-24","1989","08","24","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-08-25","1989","08","25","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-08-26","1989","08","26","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-08-27","1989","08","27","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-08-28","1989","08","28","","","","","","","","","","","","23.4","","0.0","","23.4","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-08-29","1989","08","29","","","","","","","","","","","","0.0","T","0.0","","0.0","T","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-08-30","1989","08","30","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-08-31","1989","08","31","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-09-01","1989","09","01","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-09-02","1989","09","02","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-09-03","1989","09","03","","","","","","","","","","","","7.8","","0.0","","7.8","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-09-04","1989","09","04","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-09-05","1989","09","05","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-09-06","1989","09","06","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-09-07","1989","09","07","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-09-08","1989","09","08","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-09-09","1989","09","09","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-09-10","1989","09","10","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-09-11","1989","09","11","","","","","","","","","","","","2.4","","0.0","","2.4","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-09-12","1989","09","12","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-09-13","1989","09","13","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-09-14","1989","09","14","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-09-15","1989","09","15","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-09-16","1989","09","16","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-09-17","1989","09","17","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-09-18","1989","09","18","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-09-19","1989","09","19","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-09-20","1989","09","20","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-09-21","1989","09","21","","","","","","","","","","","","18.0","","0.0","","18.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-09-22","1989","09","22","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-09-23","1989","09","23","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-09-24","1989","09","24","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-09-25","1989","09","25","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-09-26","1989","09","26","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-09-27","1989","09","27","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-09-28","1989","09","28","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-09-29","1989","09","29","","","","","","","","","","","","3.8","","0.0","","3.8","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-09-30","1989","09","30","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-10-01","1989","10","01","","","","","","","","","","","","2.0","","0.0","","2.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-10-02","1989","10","02","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-10-03","1989","10","03","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-10-04","1989","10","04","","","","","","","","","","","","8.2","","0.0","","8.2","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-10-05","1989","10","05","","","","","","","","","","","","0.0","T","0.0","","0.0","T","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-10-06","1989","10","06","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-10-07","1989","10","07","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-10-08","1989","10","08","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-10-09","1989","10","09","","","","","","","","","","","","0.0","T","0.0","","0.0","T","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-10-10","1989","10","10","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-10-11","1989","10","11","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-10-12","1989","10","12","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-10-13","1989","10","13","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-10-14","1989","10","14","","","","","","","","","","","","2.5","","0.0","","2.5","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-10-15","1989","10","15","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-10-16","1989","10","16","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-10-17","1989","10","17","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-10-18","1989","10","18","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-10-19","1989","10","19","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-10-20","1989","10","20","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-10-21","1989","10","21","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-10-22","1989","10","22","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-10-23","1989","10","23","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-10-24","1989","10","24","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-10-25","1989","10","25","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-10-26","1989","10","26","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-10-27","1989","10","27","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-10-28","1989","10","28","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-10-29","1989","10","29","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-10-30","1989","10","30","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-10-31","1989","10","31","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-11-01","1989","11","01","","","","","","","","","","","","0.0","T","0.0","T","0.0","T","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-11-02","1989","11","02","","","","","","","","","","","","3.0","","0.0","","3.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-11-03","1989","11","03","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-11-04","1989","11","04","","","","","","","","","","","","0.0","","2.0","E","2.0","E","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-11-05","1989","11","05","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-11-06","1989","11","06","","","","","","","","","","","","0.0","T","0.0","","0.0","T","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-11-07","1989","11","07","","","","","","","","","","","","12.8","","0.0","","12.8","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-11-08","1989","11","08","","","","","","","","","","","","10.5","","2.0","","12.5","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-11-09","1989","11","09","","","","","","","","","","","","0.0","T","0.0","","0.0","T","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-11-10","1989","11","10","","","","","","","","","","","","0.0","T","0.0","","0.0","T","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-11-11","1989","11","11","","","","","","","","","","","","0.0","","0.0","T","0.0","T","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-11-12","1989","11","12","","","","","","","","","","","","0.0","","4.0","","4.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-11-13","1989","11","13","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-11-14","1989","11","14","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-11-15","1989","11","15","","","","","","","","","","","","0.0","T","0.0","","0.0","T","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-11-16","1989","11","16","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-11-17","1989","11","17","","","","","","","","","","","","0.0","T","0.0","","0.0","T","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-11-18","1989","11","18","","","","","","","","","","","","0.0","","0.0","T","0.0","T","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-11-19","1989","11","19","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-11-20","1989","11","20","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-11-21","1989","11","21","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-11-22","1989","11","22","","","","","","","","","","","","0.0","","3.0","","3.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-11-23","1989","11","23","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-11-24","1989","11","24","","","","","","","","","","","","0.0","","3.0","","3.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-11-25","1989","11","25","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-11-26","1989","11","26","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-11-27","1989","11","27","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-11-28","1989","11","28","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-11-29","1989","11","29","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-11-30","1989","11","30","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-12-01","1989","12","01","","","","","","","","","","","","0.0","","2.0","","2.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-12-02","1989","12","02","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-12-03","1989","12","03","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-12-04","1989","12","04","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-12-05","1989","12","05","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-12-06","1989","12","06","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-12-07","1989","12","07","","","","","","","","","","","","0.0","","2.0","","2.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-12-08","1989","12","08","","","","","","","","","","","","0.0","","4.0","","4.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-12-09","1989","12","09","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-12-10","1989","12","10","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-12-11","1989","12","11","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-12-12","1989","12","12","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-12-13","1989","12","13","","","","","","","","","","","","0.0","","0.0","T","0.0","T","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-12-14","1989","12","14","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-12-15","1989","12","15","","","","","","","","","","","","0.0","","0.0","T","0.0","T","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-12-16","1989","12","16","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-12-17","1989","12","17","","","","","","","","","","","","0.0","","0.0","T","0.0","T","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-12-18","1989","12","18","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-12-19","1989","12","19","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-12-20","1989","12","20","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-12-21","1989","12","21","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-12-22","1989","12","22","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-12-23","1989","12","23","","","","","","","","","","","","0.0","","0.0","T","0.0","T","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-12-24","1989","12","24","","","","","","","","","","","","0.0","","0.0","T","0.0","T","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-12-25","1989","12","25","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-12-26","1989","12","26","","","","","","","","","","","","0.0","","3.0","","3.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-12-27","1989","12","27","","","","","","","","","","","","0.0","","3.0","","3.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-12-28","1989","12","28","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-12-29","1989","12","29","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-12-30","1989","12","30","","","","","","","","","","","","0.0","","0.0","T","0.0","T","","","","","",""
"-93.75","48.52","DEVLIN","6022010","1989-12-31","1989","12","31","","","","","","","","","","","","0.0","","0.0","","0.0","","","","","","",""
